"","losses_train","accuracies_train","losses_val","accuracies_val"
"0","1.1729510584911267","0.48961975524475526","0.9859104769097434","0.5811631944444444"
"1","0.7722461402833045","0.6823645104895105","0.5540841379099422","0.7899305555555556"
"2","0.509493258657989","0.8062718531468531","0.4537714984681871","0.8220486111111112"
"3","0.39456387989587716","0.8591564685314685","0.36035260185599327","0.8637152777777778"
"4","0.31044388791689503","0.8883304195804196","0.35967670960558784","0.8606770833333334"
"5","0.2458694519383924","0.9110576923076923","0.32281655735439724","0.8836805555555556"
"6","0.19978555583662086","0.9261363636363636","0.32012614773379433","0.88671875"
"7","0.17201315358906358","0.939138986013986","0.30702863074839115","0.8962673611111112"
"8","0.1563851458209378","0.9464597902097902","0.30031186404327553","0.9027777777777778"
"9","0.12501051654661452","0.9561844405594405","0.2986103983389007","0.8984375"
"10","0.10212289643558589","0.9670017482517482","0.2789861299097538","0.9110243055555556"
"11","0.07491362545561124","0.9746503496503497","0.2564527310637964","0.9144965277777778"
"12","0.0707472690960744","0.9766171328671329","0.3145523646639453","0.9040798611111112"
"13","0.0632936691122872","0.979458041958042","0.3108142895831002","0.9049479166666666"
"14","0.04780248211292954","0.986451048951049","0.23570466859059203","0.9305555555555556"
