"","losses_train","accuracies_train","losses_val","accuracies_val"
"0","1.3509216902037375","0.31157205240174674","1.3226501081300819","0.3139130434782609"
"1","1.2897033061523104","0.38351528384279476","1.2587125083674555","0.39521739130434785"
"2","1.2063002087924157","0.45589519650655025","1.1057464542596236","0.5043478260869565"
"3","0.9830175911495259","0.5696506550218341","0.8802886382393215","0.5939130434782609"
"4","0.8185804348325104","0.6422489082969433","0.7574902176856995","0.6673913043478261"
"5","0.7089295508950038","0.6955240174672489","0.6701836922894353","0.7265217391304348"
"6","0.6165316426988252","0.7458515283842795","0.5914496815722922","0.7630434782608696"
"7","0.5448243130307531","0.784825327510917","0.5323873538038005","0.7917391304347826"
"8","0.48875084106188155","0.8089519650655022","0.4882012124942697","0.8082608695652174"
"9","0.4445968356520328","0.8269650655021834","0.45470236896172816","0.8239130434782609"
"10","0.40719318555822537","0.8406113537117904","0.4294532399462617","0.8308695652173913"
"11","0.37254274566556167","0.8572052401746725","0.4121231767146484","0.8360869565217391"
"12","0.3413444282934395","0.8732532751091703","0.39982122312421386","0.8391304347826087"
"13","0.31113638621490597","0.8879912663755458","0.38586300196854967","0.8469565217391304"
"14","0.2840281936978539","0.8972707423580786","0.37596980330088864","0.8573913043478261"
"15","0.25804105329054805","0.9076419213973799","0.3659891107807989","0.8608695652173913"
"16","0.23151990883540377","0.9195414847161572","0.3580584533350623","0.8643478260869565"
"17","0.20899799525510016","0.9281659388646288","0.35794168875917143","0.8643478260869565"
"18","0.18975857726611425","0.9356986899563319","0.36161323270719986","0.8634782608695653"
"19","0.17206082666317188","0.9425764192139738","0.37286617566385993","0.8656521739130435"
"20","0.16059051838796992","0.9465065502183406","0.39081401076653727","0.8660869565217392"
"21","0.15845223580483006","0.9470524017467249","0.33738153644877933","0.8873913043478261"
"22","0.14697003167724504","0.9493449781659389","0.30706482698088106","0.8965217391304348"
"23","0.12843498320818988","0.9589519650655022","0.31317537731450534","0.8969565217391304"
"24","0.1061088660738012","0.9677947598253275","0.32964440552598756","0.8873913043478261"
"25","0.09029231705869585","0.9722707423580786","0.3391400941040205","0.8847826086956522"
"26","0.08163007276791542","0.9781659388646288","0.36163085491760916","0.8847826086956522"
"27","0.07831006178858092","0.976528384279476","0.4005542405314096","0.8747826086956522"
"28","0.07169288628293388","0.978711790393013","0.4293173500782122","0.8747826086956522"
"29","0.06434532209054473","0.9816593886462882","0.3981631087827618","0.8773913043478261"
"30","0.05508969582980255","0.9836244541484715","0.3915901892737526","0.8830434782608696"
"31","0.05939181929649419","0.981768558951965","0.3903046758602495","0.8930434782608696"
"32","0.057550363903245014","0.9829694323144105","0.3801456598929413","0.8882608695652174"
"33","0.05193250262451472","0.9838427947598253","0.3948389989040468","0.8830434782608696"
"34","0.044759071289839254","0.9876637554585153","0.39283776438754536","0.8813043478260869"
"35","0.03691334930117909","0.9898471615720524","0.3836710361601866","0.8947826086956522"
"36","0.03620005823300966","0.989410480349345","0.43699327646147296","0.8782608695652174"
"37","0.03282666571250726","0.9896288209606987","0.49093648362499864","0.8821739130434783"
"38","0.03749101690978003","0.987882096069869","0.4452400351024192","0.8939130434782608"
"39","0.030116911689350767","0.990938864628821","0.47503703013264936","0.8843478260869565"
"40","0.02444572111908916","0.993231441048035","0.478602036283068","0.8895652173913043"
"41","0.020818814786785107","0.9945414847161572","0.4492617046460509","0.8943478260869565"
"42","0.0282926379774188","0.9906113537117904","0.44610384497386607","0.89"
"43","0.035325387224296255","0.9882096069868995","0.5118627686863361","0.8808695652173913"
"44","0.025372779452827593","0.9919213973799127","0.5414880737257393","0.8752173913043478"
"45","0.018868623695908953","0.995524017467249","0.43432262518200215","0.8908695652173912"
"46","0.010734872772890487","0.9968340611353712","0.399686180142706","0.9060869565217391"
"47","0.026482882587920736","0.992467248908297","0.557479792493193","0.8739130434782608"
"48","0.024859369126628672","0.991703056768559","0.47903027322507746","0.8891304347826087"
"49","0.010467505527219055","0.9973799126637555","0.40530257867117736","0.9008695652173913"
"50","0.008472600394933813","0.9971615720524017","0.5846988160456733","0.88"
"51","0.01559042457724562","0.9956331877729258","0.6171777143912471","0.8765217391304347"
"52","0.016764669295663902","0.9958515283842795","0.5945781608476587","0.88"
"53","0.017352613105026747","0.9948689956331878","0.40990415769932875","0.9113043478260869"
"54","0.007447789876004721","0.9979257641921397","0.4197564470409618","0.9034782608695652"
"55","0.008351701638033431","0.9975982532751092","0.46873525996166077","0.8934782608695652"
"56","0.030860846858817098","0.990174672489083","0.41396118173497204","0.9108695652173913"
"57","0.0055562497348598085","0.9983624454148472","0.4022320430138675","0.9178260869565217"
"58","0.0011945972145237912","0.9997816593886463","0.39885000572299445","0.918695652173913"
"59","0.0008482714438009064","0.9997816593886463","0.4100866310952646","0.9208695652173913"
