"","losses_train","accuracies_train","losses_val","accuracies_val"
"0","1.352876331348086","0.3193231441048035","1.3211579996606577","0.358695652173913"
"1","1.3009518118144123","0.37390829694323147","1.2727511385212773","0.38565217391304346"
"2","1.2539889997269908","0.4181222707423581","1.2433633721393087","0.4221739130434783"
"3","1.1982776868811862","0.46157205240174676","1.1207100821577984","0.5030434782608696"
"4","1.006776047585833","0.5723799126637554","0.907166270069454","0.6034782608695652"
"5","0.8263277846132303","0.6516375545851528","0.8092465535454129","0.66"
"6","0.7323867890772341","0.6975982532751092","0.7508913498857747","0.6917391304347826"
"7","0.6621250225857356","0.7328602620087337","0.6917986711730127","0.7156521739130435"
"8","0.5882985496885391","0.771943231441048","0.6175077863361524","0.7573913043478261"
"9","0.5054382098814285","0.8077510917030568","0.5484172779580821","0.79"
"10","0.43044018501407716","0.8407205240174672","0.5034187627875286","0.8108695652173913"
"11","0.36796291029349165","0.8643013100436682","0.4463632049767867","0.8330434782608696"
"12","0.31356109591713377","0.8867903930131005","0.4055087272239768","0.8491304347826087"
"13","0.26842023068672966","0.9069868995633188","0.3942303678911665","0.8530434782608696"
"14","0.22899059587723564","0.9221615720524018","0.40218014159928195","0.8547826086956521"
"15","0.19689582897691812","0.9344978165938864","0.4148196818388027","0.8552173913043478"
"16","0.1797859917809642","0.9410480349344978","0.41306180707786394","0.8526086956521739"
"17","0.15749648153602946","0.9498908296943231","0.3971576226794201","0.8626086956521739"
"18","0.13481365406975215","0.9604803493449782","0.3758241096916406","0.8730434782608696"
"19","0.1221138402701693","0.9625545851528384","0.39532476841755537","0.8704347826086957"
"20","0.1103333846135187","0.964410480349345","0.3806439046302567","0.88"
"21","0.09391578494705358","0.9707423580786027","0.41948434137131857","0.8691304347826087"
"22","0.09169053384377397","0.9710698689956332","0.3854500385406225","0.8756521739130435"
"23","0.09160828061491316","0.9705240174672489","0.447323294615616","0.8621739130434782"
"24","0.07312448385657588","0.9782751091703057","0.4672289718752322","0.86"
"25","0.0663575784859398","0.97882096069869","0.46853823300613007","0.8621739130434782"
"26","0.06395296479556781","0.9806768558951965","0.46090955182747995","0.8639130434782609"
"27","0.053219740309393616","0.9839519650655022","0.45672278232548547","0.8721739130434782"
"28","0.041982072309817604","0.9881004366812227","0.4638410279000907","0.8726086956521739"
"29","0.039747366173076955","0.9889737991266375","0.45154675844570863","0.8773913043478261"
"30","0.03660144959392146","0.989410480349345","0.4745061651196169","0.8782608695652174"
"31","0.025770320574532865","0.9941048034934498","0.5003531853101499","0.8765217391304347"
"32","0.04859724787545762","0.9842794759825327","0.4182779118499678","0.8860869565217391"
"33","0.017338672580224014","0.9951965065502183","0.40227214976254366","0.898695652173913"
"34","0.024431127834354433","0.9919213973799127","0.43718551021555196","0.8895652173913043"
"35","0.011353250820209477","0.9974890829694323","0.4632431572718222","0.8917391304347826"
"36","0.02341303552695067","0.9926855895196507","0.5002973131066107","0.8756521739130435"
"37","0.018430807832909995","0.9943231441048035","0.42179388608783486","0.8921739130434783"
"38","0.023076605718490982","0.9926855895196507","0.5313308069158508","0.8852173913043478"
"39","0.02161371271342122","0.9933406113537118","0.520278924100263","0.8695652173913043"
"40","0.020453230826559452","0.9941048034934498","0.438129057683577","0.8956521739130435"
"41","0.008771488112604333","0.9971615720524017","0.5329080827129276","0.878695652173913"
"42","0.0223574741933363","0.9919213973799127","0.6139534000408552","0.8508695652173913"
"43","0.01767982538185765","0.9945414847161572","0.4736790575775439","0.8943478260869565"
"44","0.004836390375969854","0.9990174672489083","0.4496931747411904","0.9"
"45","0.00995746483715075","0.9973799126637555","0.6307173762834914","0.8669565217391304"
"46","0.02177034105058805","0.9934497816593887","0.46225529445092317","0.8956521739130435"
"47","0.0011524434718224825","1.0","0.4626399541440744","0.898695652173913"
"48","0.0012281872767472008","0.9997816593886463","0.4719399986859492","0.9039130434782608"
"49","0.00025883616322419596","1.0","0.4768354811528495","0.9052173913043479"
"50","0.00017434847929227672","1.0","0.4848012281116098","0.9052173913043479"
"51","0.00013023828328425233","1.0","0.4938080874752537","0.9052173913043479"
"52","9.966651431271731e-05","1.0","0.5035510290214165","0.9056521739130434"
"53","7.70379362334385e-05","1.0","0.5142075989079034","0.9069565217391304"
"54","5.974301103451054e-05","1.0","0.5256397771585793","0.9078260869565218"
"55","4.631202826154141e-05","1.0","0.5376546907393039","0.9073913043478261"
"56","3.593738418583957e-05","1.0","0.5501110168453559","0.9069565217391304"
"57","2.8036515267925696e-05","1.0","0.5621860497026279","0.9082608695652173"
"58","2.2006659580186136e-05","1.0","0.5743121375076715","0.9078260869565218"
"59","1.7282119495468667e-05","1.0","0.5865176067735023","0.9073913043478261"
