"","losses_train","accuracies_train","losses_val","accuracies_val"
"0","1.386178207189235","0.2557860262008734","1.3887815744980523","0.2678260869565217"
"1","1.384115226404115","0.27085152838427945","1.3901734196621438","0.26869565217391306"
"2","1.3593165892700962","0.2982532751091703","1.3245116378950037","0.36695652173913046"
"3","1.2990946588818162","0.3789301310043668","1.2771559793016185","0.4465217391304348"
"4","1.2259172175128388","0.4490174672489083","1.1828378102053767","0.46521739130434786"
"5","1.1358053805265884","0.4745633187772926","1.0805188764696536","0.5104347826086957"
"6","1.0215129703934016","0.5236899563318778","0.9884207202040631","0.5365217391304348"
"7","0.9145434218332757","0.5919213973799127","0.8553479699984841","0.6413043478260869"
"8","0.7781871522748314","0.6755458515283843","0.7778407856174138","0.6839130434782609"
"9","0.703574183856556","0.7093886462882096","0.6830549154592597","0.7252173913043478"
"10","0.6319470888727617","0.7468340611353712","0.6031997278980586","0.7552173913043478"
"11","0.5712002828782302","0.780349344978166","0.5647491365671158","0.7830434782608695"
"12","0.5255810086773993","0.7963973799126638","0.5391697695073874","0.7895652173913044"
"13","0.48542849211973915","0.8137554585152839","0.4853792302634405","0.8160869565217391"
"14","0.45979320423832104","0.8290393013100437","0.4935818011993947","0.8117391304347826"
"15","0.42139273156375345","0.840938864628821","0.4632191774637803","0.8204347826086956"
"16","0.40184298496058934","0.8472707423580786","0.4679434833319291","0.8208695652173913"
"17","0.3817099215194388","0.8563318777292577","0.42992299905289777","0.8291304347826087"
"18","0.3478107558457612","0.868231441048035","0.40793909216704577","0.8439130434782609"
"19","0.3356020037637918","0.8762008733624455","0.4263125168888465","0.8426086956521739"
"20","0.30970495650504093","0.8850436681222708","0.4023287594642328","0.8417391304347827"
"21","0.29258384312376967","0.8921397379912663","0.379449274941631","0.8534782608695652"
"22","0.2797092384288665","0.9003275109170306","0.4001974923455197","0.8504347826086956"
"23","0.262913220598643","0.9044759825327511","0.404029975766721","0.8495652173913043"
"24","0.2541920487406993","0.9077510917030568","0.39046829482135564","0.8582608695652174"
"25","0.23366159935559117","0.9177947598253275","0.3685702820996875","0.8665217391304347"
"26","0.2158761649721965","0.9252183406113537","0.3686416962872381","0.8721739130434782"
"27","0.20331255488471822","0.9281659388646288","0.3970568802045739","0.8534782608695652"
"28","0.1997193464903592","0.9291484716157206","0.3468050658378912","0.88"
"29","0.1890112022141312","0.9334061135371179","0.3410100547677797","0.8860869565217391"
"30","0.16893781484287704","0.9435589519650655","0.35312383145741794","0.8756521739130435"
"31","0.1682822325889135","0.9410480349344978","0.3733442784732451","0.8778260869565218"
"32","0.15959124164310118","0.9450873362445414","0.3552297908164885","0.8778260869565218"
"33","0.15233367674182857","0.9472707423580786","0.3612594822705116","0.88"
"34","0.14544647335030106","0.9485807860262009","0.38343647172593553","0.8647826086956522"
"35","0.13807443161820382","0.9542576419213974","0.37329366267051384","0.8821739130434783"
"36","0.1280443643059126","0.9546943231441047","0.3902445997232976","0.8773913043478261"
"37","0.11992618025638424","0.9570960698689956","0.3443408005223002","0.8843478260869565"
"38","0.1152935438783327","0.9604803493449782","0.34727113337620447","0.8956521739130435"
"39","0.1205543460442347","0.9611353711790392","0.3894392539787552","0.8882608695652174"
